ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,revenue,net_income,operating_income,total_assets,total_liab,equity,cash,long_term_debt,cfo,capex,rd_expense,gross_margin,operating_margin,net_margin,rd_intensity,roa,roe,debt_to_equity,debt_to_assets,net_debt,net_debt_to_ebitda,asset_turnover,equity_multiplier,fcf,fcf_margin,cfo_to_net_income,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,longName,sector,industry,fullTimeEmployees,beta
PLAB,small_cap,2023-10-31,2023,,892076000.0,,,555914000.0,336162000.0,13654000.0,69458000.0,83112000.0,253050000.0,,,,269946000.0,70312000.0,125485000.0,,2.05,2.03,61139000.0,61755000.0,,80473000.0,362000.0,8001000.0,1526221000.0,785450000.0,,499292000.0,,12915000.0,,194927000.0,49963000.0,,709244000.0,,,,10230000.0,250612000.0,185223000.0,,84024000.0,94578000.0,,,,,,,47391000.0,975008000.0,1275609000.0,,502010000.0,561119000.0,-88734000.0,,61310000.0,61310000.0,302176000.0,,-101545000.0,,-18493000.0,,131295000.0,,,,0.0,,0.0,,,,-2680000.0,892076000.0,125485000.0,253050000.0,1526221000.0,250612000.0,975008000.0,499292000.0,,302176000.0,131295000.0,13654000.0,0.3768311220120259,0.2836641721108964,0.1406662661028881,0.01530587080024572,0.08221941645410462,0.12870150809019004,,0.16420426661669574,,,0.5844998856653132,1.5653420279628474,170881000.0,0.19155430703213627,2.4080647089293543,17.280000686645508,31.3700008392334,32.599998474121094,13.859999656677246,20.452479999542238,140482400.0,561929.6,250,0.81539349494801,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2024-10-31,2024,,866946000.0,,,551000000.0,315946000.0,16576000.0,77760000.0,94336000.0,221518000.0,,,,247415000.0,63567000.0,130688000.0,,2.12,2.09,61726000.0,62391000.0,,82433000.0,372000.0,13890000.0,1712059000.0,931062000.0,,598485000.0,,42184000.0,,200830000.0,56527000.0,,745257000.0,,,,12681000.0,231300000.0,183811000.0,,78717000.0,87122000.0,,,,,,,47464000.0,1120864000.0,1480759000.0,,514757000.0,691807000.0,-86319000.0,,61949000.0,61949000.0,261444000.0,,-156465000.0,,-7730000.0,,130942000.0,,,,0.0,,,,,,2127000.0,866946000.0,130688000.0,221518000.0,1712059000.0,231300000.0,1120864000.0,598485000.0,,261444000.0,130942000.0,16576000.0,0.3644356165205215,0.2555153377488333,0.15074525979703465,0.01911999132587266,0.07633381793501276,0.1165957689782168,,0.13510048427069393,,,0.5063762405384394,1.5274457918177407,130502000.0,0.15053071356232106,2.0005203232125366,30.8700008392334,23.520000457763672,34.15999984741211,20.25,26.351513965196343,124124100.0,494518.3266932271,251,-0.23809524397966464,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
QCOM,large_cap,2010-09-26,2010,10982000000.0,,,3301000000.0,,,2451000000.0,1503000000.0,,3727000000.0,43000000.0,,,4493000000.0,973000000.0,3247000000.0,,1.98,1.96,1643000000.0,1658000000.0,666000000.0,,227000000.0,612000000.0,30572000000.0,12133000000.0,,3547000000.0,,,6332000000.0,730000000.0,528000000.0,,2373000000.0,1488000000.0,3022000000.0,,1511000000.0,9714000000.0,5468000000.0,,764000000.0,,623000000.0,,,,,0.0,761000000.0,20858000000.0,20858000000.0,,6856000000.0,13305000000.0,697000000.0,,1612000000.0,1612000000.0,4076000000.0,,-839000000.0,,-2405000000.0,,,,,,3016000000.0,1177000000.0,,,,830000000.0,,10982000000.0,3247000000.0,3727000000.0,30572000000.0,9714000000.0,20858000000.0,3547000000.0,,4076000000.0,,2451000000.0,,0.3393735203059552,0.29566563467492263,0.2231833910034602,0.10620829517205285,0.15567168472528525,,0.31774172445374854,,,0.35921758471804266,1.465720586825199,,,1.2553125962426857,31.066558983265008,33.4810905456543,34.035818932066384,21.207165789749418,27.72661052431379,5375676300.0,21332048.80952381,252,0.0777212424359568,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2011-09-25,2011,14957000000.0,,,4877000000.0,,,2995000000.0,1945000000.0,,5026000000.0,114000000.0,,,5687000000.0,1132000000.0,4260000000.0,,2.57,2.52,1658000000.0,1691000000.0,1061000000.0,,357000000.0,824000000.0,36422000000.0,14293000000.0,,5462000000.0,,,6190000000.0,993000000.0,765000000.0,,2414000000.0,3432000000.0,3099000000.0,,1474000000.0,9450000000.0,5289000000.0,,969000000.0,,610000000.0,,,,,2000000.0,620000000.0,26951000000.0,26972000000.0,,10394000000.0,16204000000.0,353000000.0,,1681000000.0,1681000000.0,4900000000.0,,-4489000000.0,,1518000000.0,,,3100000000.0,,,142000000.0,1346000000.0,,,,1915000000.0,,14957000000.0,4260000000.0,5026000000.0,36422000000.0,9450000000.0,26951000000.0,5462000000.0,,4900000000.0,,2995000000.0,,0.3360299525305877,0.28481647389182324,0.20024068997793676,0.11696227554774587,0.15806463582056324,,0.2594585689967602,,,0.41065839327878756,1.35141553189121,,,1.1502347417840375,33.75169155202976,37.58180236816406,40.61559662059858,31.327919042122158,36.843068546719024,3946064100.0,15658984.523809524,252,0.11347907734431661,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2012-09-30,2012,19121000000.0,,,7096000000.0,,,3915000000.0,2270000000.0,,5682000000.0,90000000.0,,,6562000000.0,1279000000.0,6109000000.0,,3.59,3.51,1700000000.0,1741000000.0,897000000.0,,473000000.0,1035000000.0,43012000000.0,15645000000.0,,3807000000.0,,,8088000000.0,1459000000.0,1030000000.0,,2851000000.0,3917000000.0,2938000000.0,,677000000.0,9467000000.0,5302000000.0,,1298000000.0,,545000000.0,,,,,7000000.0,426000000.0,33523000000.0,33545000000.0,,11956000000.0,20701000000.0,866000000.0,,1706000000.0,1706000000.0,5998000000.0,,-6877000000.0,,-757000000.0,,,,,,1313000000.0,1583000000.0,,,,-1655000000.0,,19121000000.0,6109000000.0,5682000000.0,43012000000.0,9467000000.0,33523000000.0,3807000000.0,,5998000000.0,,3915000000.0,,0.2971601903666126,0.3194916583860677,0.2047487056116312,0.14203013112619733,0.18223309369686483,,0.22010136706035524,,,0.44455035803961684,1.2830593920591833,,,0.9818300867572434,38.392533504392674,43.17764663696289,47.48022104509519,36.758578803079224,42.19091302490234,3084393900.0,12337575.6,250,0.12463655549125785,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2013-09-29,2013,24866000000.0,,,9820000000.0,,,4967000000.0,2518000000.0,,7230000000.0,23000000.0,,,8194000000.0,1349000000.0,6853000000.0,,3.99,3.91,1715000000.0,1754000000.0,1017000000.0,,499000000.0,1105000000.0,45516000000.0,19555000000.0,,6142000000.0,,,8314000000.0,2142000000.0,1302000000.0,,2995000000.0,3976000000.0,2553000000.0,,938000000.0,9429000000.0,5213000000.0,,1554000000.0,,501000000.0,,,,,2000000.0,550000000.0,36088000000.0,36087000000.0,9874000000.0,9874000000.0,25461000000.0,753000000.0,,1685000000.0,1685000000.0,8778000000.0,,-1578000000.0,,-4845000000.0,,,,,,4610000000.0,2055000000.0,534000000.0,439000000.0,,2335000000.0,,24866000000.0,6853000000.0,7230000000.0,45516000000.0,9429000000.0,36088000000.0,6142000000.0,,8778000000.0,,4967000000.0,,0.2907584653744068,0.27559720099734575,0.1997506635566637,0.15056243958168555,0.18989691864331634,,0.20715792248879514,,,0.5463133843044204,1.2612502771004213,,,1.2808988764044944,44.378200182441304,52.83240509033203,52.88221320121624,41.576676256003296,46.72198739127507,2979577600.0,11823720.634920634,252,0.1905035551945553,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2014-09-28,2014,26487000000.0,,,10686000000.0,,,5477000000.0,2290000000.0,,7550000000.0,5000000.0,,,8778000000.0,1244000000.0,7967000000.0,,4.73,4.65,1683000000.0,1714000000.0,1150000000.0,1150000000.0,543000000.0,1059000000.0,48574000000.0,22413000000.0,,7907000000.0,,,9147000000.0,2362000000.0,1458000000.0,,2487000000.0,4488000000.0,2580000000.0,,975000000.0,9408000000.0,6013000000.0,,2183000000.0,,785000000.0,0.0,0.0,,,6000000.0,428000000.0,39169000000.0,39166000000.0,7736000000.0,,30799000000.0,634000000.0,,1669000000.0,1669000000.0,8887000000.0,,-1639000000.0,,-5480000000.0,,,,,,4549000000.0,,0.0,0.0,,1765000000.0,,26487000000.0,7967000000.0,7550000000.0,48574000000.0,9408000000.0,39169000000.0,7907000000.0,0.0,8887000000.0,,5477000000.0,,0.2850454940159323,0.3007890663344282,0.20678068486427303,0.16401778729361385,0.20340064847200592,0.0,0.19368386379544614,-7907000000.0,-0.9088505747126436,0.5452917198501256,1.2401133549490668,,,1.1154763399020962,52.377011350509285,54.024681091308594,58.90549116306997,48.89818778803688,54.67102358076308,2392937600.0,9495784.126984127,252,0.03145788005682548,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2015-05-20,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9937000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.155487015005335,37.47541427612305,54.72969229633925,34.43180137919829,46.152029976012216,3281719200.0,13022695.238095239,252,-0.30800337432586644,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2015-09-27,2015,25281000000.0,,,10378000000.0,,,5490000000.0,2344000000.0,,5776000000.0,104000000.0,,,6487000000.0,1219000000.0,5271000000.0,,3.26,3.22,1618000000.0,1639000000.0,1214000000.0,1214000000.0,591000000.0,1026000000.0,50796000000.0,22099000000.0,,7560000000.0,,,9761000000.0,1941000000.0,1492000000.0,,2534000000.0,5479000000.0,3742000000.0,,1863000000.0,19382000000.0,6100000000.0,,1300000000.0,,583000000.0,1000000000.0,9969000000.0,,,270000000.0,817000000.0,31421000000.0,31414000000.0,0.0,,31226000000.0,195000000.0,,1524000000.0,1524000000.0,5506000000.0,,-3572000000.0,,-2261000000.0,,,,,,11246000000.0,,9937000000.0,0.0,,-347000000.0,,25281000000.0,5271000000.0,5776000000.0,50796000000.0,19382000000.0,31421000000.0,7560000000.0,9969000000.0,5506000000.0,,5490000000.0,,0.2284719750009889,0.20849649934733594,0.21715913136347453,0.10376801322938814,0.16775404983927947,0.3172718882276185,0.38156547759666115,2409000000.0,0.3446351931330472,0.4976966690290574,1.6166258234938418,,,1.0445835704799848,54.155487015005335,37.47541427612305,54.72969229633925,34.43180137919829,46.152029976012216,3281719200.0,13022695.238095239,252,-0.30800337432586644,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2016-09-25,2016,23554000000.0,,,9749000000.0,,,5151000000.0,2385000000.0,,6495000000.0,297000000.0,,,6833000000.0,1131000000.0,5705000000.0,,3.84,3.81,1484000000.0,1498000000.0,,1428000000.0,804000000.0,943000000.0,52359000000.0,22981000000.0,,5946000000.0,,,12702000000.0,2194000000.0,1556000000.0,,2306000000.0,5679000000.0,3500000000.0,,2161000000.0,20591000000.0,7311000000.0,,1858000000.0,,509000000.0,,10008000000.0,0.0,,169000000.0,895000000.0,31778000000.0,31768000000.0,414000000.0,,30936000000.0,428000000.0,,1476000000.0,1476000000.0,7632000000.0,,-3488000000.0,,-5754000000.0,,,,,14386000000.0,3923000000.0,,0.0,0.0,,-1614000000.0,,23554000000.0,5705000000.0,6495000000.0,52359000000.0,20591000000.0,31778000000.0,5946000000.0,10008000000.0,7632000000.0,,5151000000.0,,0.27574934193767514,0.2422093911862104,0.21868897002632248,0.10895930021581772,0.17952671659638744,0.31493486059538045,0.393265723180351,4062000000.0,,0.4498558032047976,1.6476493171376423,,,1.3377738825591585,37.05560145423,50.625797271728516,55.17913376489211,31.66557050337115,43.85991387140183,2570023400.0,10198505.555555556,252,0.3662117273756851,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2017-09-24,2017,22258000000.0,,,9792000000.0,,,5485000000.0,2658000000.0,,2581000000.0,494000000.0,,,2987000000.0,543000000.0,2445000000.0,,1.66,1.64,1477000000.0,1490000000.0,,1461000000.0,777000000.0,914000000.0,65498000000.0,43593000000.0,,35029000000.0,,,2275000000.0,3576000000.0,2035000000.0,,3216000000.0,6623000000.0,3737000000.0,,4147000000.0,34740000000.0,10907000000.0,,1971000000.0,,502000000.0,,19398000000.0,1496000000.0,,233000000.0,2432000000.0,30725000000.0,30725000000.0,274000000.0,,30088000000.0,384000000.0,,1474000000.0,1474000000.0,5001000000.0,,20463000000.0,,5571000000.0,,,,,41715000000.0,1342000000.0,,10953000000.0,0.0,,31083000000.0,,22258000000.0,2445000000.0,2581000000.0,65498000000.0,34740000000.0,30725000000.0,35029000000.0,19398000000.0,5001000000.0,,5485000000.0,,0.1159583071255279,0.10984814448737533,0.24642825051666817,0.0373293841033314,0.07957689178193654,0.6313425549227014,0.530397874744267,-15631000000.0,,0.3398271702952762,2.1317493897477626,,,2.045398773006135,51.13826492435959,51.661808013916016,55.43877136719369,39.14643679399713,44.974462562348265,2798527000.0,11149509.960159363,251,0.010237795324710808,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2018-09-30,2018,22611000000.0,,,10244000000.0,,,5625000000.0,2986000000.0,,621000000.0,768000000.0,,,392000000.0,5356000000.0,-4964000000.0,,-3.39,-3.39,1463000000.0,1463000000.0,,1561000000.0,785000000.0,883000000.0,32718000000.0,17384000000.0,,11777000000.0,,,311000000.0,2667000000.0,1693000000.0,,2975000000.0,6498000000.0,2955000000.0,,1970000000.0,31911000000.0,11389000000.0,,1825000000.0,,500000000.0,,15365000000.0,0.0,15365000000.0,291000000.0,1225000000.0,807000000.0,807000000.0,0.0,,542000000.0,265000000.0,,1219000000.0,1219000000.0,3908000000.0,,2381000000.0,,-31500000000.0,,,,,9188000000.0,22580000000.0,,0.0,5513000000.0,,-25252000000.0,,22611000000.0,-4964000000.0,621000000.0,32718000000.0,31911000000.0,807000000.0,11777000000.0,15365000000.0,3908000000.0,,5625000000.0,,0.027464508425102827,-0.21953916235460616,0.2487727212418734,-0.15172076532795403,-6.151177199504337,19.039653035935565,0.9753346781588117,3588000000.0,,0.6910874747845223,40.54275092936803,,,-0.7872683319903304,51.952322732875956,47.741302490234375,63.48596250650928,39.522496702122076,50.47357262843158,3256738700.0,12975054.581673307,251,-0.08105547588879614,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2018-10-01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971000000.0,,,,,,506000000.0,,,,,,,,,,,1382000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.952322732875956,47.741302490234375,63.48596250650928,39.522496702122076,50.47357262843158,3256738700.0,12975054.581673307,251,-0.08105547588879614,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2019-09-29,2019,24273000000.0,,,8599000000.0,,,5398000000.0,2195000000.0,,7667000000.0,627000000.0,,,7481000000.0,3095000000.0,4386000000.0,,3.63,3.59,1210000000.0,1220000000.0,,1401000000.0,727000000.0,1037000000.0,32957000000.0,16765000000.0,,11839000000.0,,,4000000.0,1046000000.0,1400000000.0,,3081000000.0,6282000000.0,2172000000.0,,3461000000.0,28048000000.0,8935000000.0,,1368000000.0,,565000000.0,,13437000000.0,1997000000.0,13437000000.0,103000000.0,,4909000000.0,4909000000.0,343000000.0,,4466000000.0,100000000.0,,1145000000.0,1145000000.0,7286000000.0,,-806000000.0,,-6386000000.0,,,,,198000000.0,1793000000.0,,0.0,0.0,,62000000.0,,24273000000.0,4386000000.0,7667000000.0,32957000000.0,28048000000.0,4909000000.0,11839000000.0,13437000000.0,7286000000.0,,5398000000.0,,0.3158653648086351,0.18069459893709058,0.2223870143781156,0.13308250144127196,0.8934609900183337,2.7372173558769606,0.8510483357101678,1598000000.0,,0.7365051430652062,6.7135872886534935,,,1.6611947104423164,47.14568139931534,76.75086975097656,81.23598129799134,41.189553251597566,61.36156836010161,3389570800.0,13450677.777777778,252,0.6279512242258345,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2020-09-27,2020,23531000000.0,,,9255000000.0,,,5975000000.0,2074000000.0,,6255000000.0,602000000.0,,,5719000000.0,521000000.0,5198000000.0,,4.58,4.52,1135000000.0,1149000000.0,,1393000000.0,621000000.0,1212000000.0,35594000000.0,18519000000.0,,6707000000.0,,,4125000000.0,2687000000.0,2598000000.0,,3711000000.0,6323000000.0,1653000000.0,,4037000000.0,29517000000.0,8672000000.0,,2248000000.0,,568000000.0,,15226000000.0,0.0,15226000000.0,,,,6077000000.0,586000000.0,,5284000000.0,207000000.0,,1131000000.0,1131000000.0,5814000000.0,,-5263000000.0,,-5707000000.0,,,,,2399000000.0,2450000000.0,,1988000000.0,2219000000.0,,,,23531000000.0,5198000000.0,6255000000.0,35594000000.0,29517000000.0,,6707000000.0,15226000000.0,5814000000.0,,5975000000.0,,0.26581955717989036,0.22090008924397603,0.25392036037567467,0.14603584873855144,,,0.8292689779176265,8519000000.0,,0.6610945664999719,,,,1.1185071181223547,77.4641867344721,135.91290283203125,143.70154297083232,50.85529604239644,90.33527181271036,2480940800.0,9806090.118577074,253,0.7545256532274298,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2021-09-26,2021,33566000000.0,,,14262000000.0,,,7176000000.0,2339000000.0,,9789000000.0,559000000.0,,1044000000.0,10274000000.0,1231000000.0,9043000000.0,,7.99,7.87,1131000000.0,1149000000.0,,1582000000.0,537000000.0,1663000000.0,41240000000.0,20075000000.0,,7116000000.0,,,,2214000000.0,3228000000.0,,4559000000.0,7246000000.0,1458000000.0,,6311000000.0,31290000000.0,11951000000.0,,2750000000.0,,612000000.0,,13701000000.0,1544000000.0,13701000000.0,,,,9950000000.0,0.0,,9822000000.0,128000000.0,,1125000000.0,1125000000.0,10536000000.0,,-3356000000.0,,-6798000000.0,,,,,5555000000.0,3366000000.0,,0.0,0.0,,,,33566000000.0,9043000000.0,9789000000.0,41240000000.0,31290000000.0,,7116000000.0,13701000000.0,10536000000.0,,7176000000.0,,0.2916343919442293,0.2694095215396532,0.21378776142525174,0.21927740058195927,,,0.758729388942774,6585000000.0,,0.8139185257032008,,,,1.1651000774079399,136.51064241091447,166.15794372558594,175.07138074125436,110.25071742425503,130.91285142444428,2310800500.0,9169843.253968254,252,0.21717941393484397,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2022-09-25,2022,44200000000.0,,,18635000000.0,,,8194000000.0,2570000000.0,,15860000000.0,490000000.0,,-372000000.0,14998000000.0,2012000000.0,12936000000.0,,11.52,11.37,1123000000.0,1137000000.0,,1762000000.0,482000000.0,2031000000.0,49014000000.0,20724000000.0,,2773000000.0,,,,4175000000.0,6341000000.0,,5168000000.0,10508000000.0,1882000000.0,,7729000000.0,31001000000.0,11866000000.0,,3796000000.0,,369000000.0,,13537000000.0,1446000000.0,13537000000.0,,,,18013000000.0,195000000.0,,17840000000.0,-22000000.0,,1121000000.0,1121000000.0,9096000000.0,,-5804000000.0,,-7196000000.0,,,,,2622000000.0,3129000000.0,,1477000000.0,1540000000.0,,,,44200000000.0,12936000000.0,15860000000.0,49014000000.0,31001000000.0,,2773000000.0,13537000000.0,9096000000.0,,8194000000.0,,0.3588235294117647,0.29266968325791853,0.1853846153846154,0.2639245929734362,,,0.6324927571714204,10764000000.0,,0.9017831639939609,,,,0.7031539888682746,166.19427987067016,102.04997253417969,175.88918452897425,94.01539544968145,127.68931953460572,2376578500.0,9468440.239043824,251,-0.3859597778359556,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2023-09-24,2023,35820000000.0,,,15869000000.0,,,8818000000.0,2483000000.0,,7788000000.0,694000000.0,,349000000.0,7443000000.0,104000000.0,7232000000.0,,6.47,6.42,1117000000.0,1126000000.0,,1809000000.0,418000000.0,2484000000.0,51040000000.0,22464000000.0,,8450000000.0,,,,1923000000.0,6422000000.0,,5042000000.0,10642000000.0,1408000000.0,,8086000000.0,29459000000.0,9628000000.0,,1912000000.0,,293000000.0,,14484000000.0,914000000.0,14484000000.0,,,,21581000000.0,490000000.0,,20733000000.0,358000000.0,,1114000000.0,1114000000.0,11299000000.0,,762000000.0,,-6663000000.0,,,,,1566000000.0,2973000000.0,,1880000000.0,,,,,35820000000.0,7232000000.0,7788000000.0,51040000000.0,29459000000.0,,8450000000.0,14484000000.0,11299000000.0,,8818000000.0,,0.21742043551088777,0.20189838079285316,0.24617532104969292,0.14169278996865203,,,0.5771747648902821,6034000000.0,,0.7018025078369906,,,,1.5623617256637168,103.35876874725766,137.84263610839844,139.99658496663048,94.76318099064198,112.56316452026367,2028691900.0,8114767.6,250,0.3336327220137838,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
QCOM,large_cap,2024-09-29,2024,38962000000.0,,,17060000000.0,,,8893000000.0,2759000000.0,,10071000000.0,697000000.0,,962000000.0,10336000000.0,226000000.0,10142000000.0,,9.09,8.97,1116000000.0,1130000000.0,,1706000000.0,311000000.0,2648000000.0,55154000000.0,25231000000.0,,7849000000.0,,,,2347000000.0,6423000000.0,,4665000000.0,10799000000.0,1244000000.0,,8053000000.0,28880000000.0,10504000000.0,,2584000000.0,,297000000.0,,13270000000.0,1364000000.0,13270000000.0,,,,26274000000.0,0.0,,25687000000.0,587000000.0,,1113000000.0,1113000000.0,12202000000.0,,-3623000000.0,,-9269000000.0,,,,,2677000000.0,4121000000.0,,0.0,,,,,38962000000.0,10142000000.0,10071000000.0,55154000000.0,28880000000.0,,7849000000.0,13270000000.0,12202000000.0,,8893000000.0,,0.25848262409527234,0.26030491247882553,0.22824803654843182,0.1838851216593538,,,0.5236247597635711,5421000000.0,,0.7064220183486238,,,,1.2031157562610926,135.51713397907702,150.23098754882812,221.82857302774798,128.60737482652118,164.5351587424715,2240093000.0,8924673.306772908,251,0.10857559585065335,QUALCOMM Incorporated,Technology,Semiconductors,52000,1.267
SANM,mid_cap,2010-10-02,2010,,,6318691000.0,,5835701000.0,482990000.0,13004000.0,252534000.0,278191000.0,204799000.0,108144000.0,,-65557000.0,,16807000.0,122435000.0,,1.55,1.48,79195000.0,82477000.0,,89573000.0,3555000.0,15167000.0,3301796000.0,2590009000.0,,592812000.0,,,,1018612000.0,844347000.0,134238000.0,570258000.0,,,,141529000.0,,1251343000.0,1388852000.0,923038000.0,,,,,,1240666000.0,14431000.0,148186000.0,661601000.0,,,,-5210057000.0,54217000.0,214530000.0,79722000.0,93074000.0,-78334000.0,,-64295000.0,,-162613000.0,,81416000.0,14908000.0,,,759000.0,,0.0,219867000.0,,-306339000.0,,6318691000.0,122435000.0,204799000.0,3301796000.0,,661601000.0,592812000.0,,-78334000.0,81416000.0,13004000.0,0.07643830027453472,0.03241161816585112,0.01937663987683525,0.0020580211945797,0.03708133391645032,0.18505866829100923,,,,,1.9137133245058144,4.990615189517549,-159750000.0,-0.025282135176415494,-0.6398007105811246,11.119999885559082,11.479999542236328,20.299999237060547,8.920000076293945,13.648174577289158,334885700.0,1328911.507936508,252,0.03237407017825222,Sanmina Corporation,Technology,Electronic Components,35000,0.982
SANM,mid_cap,2011-10-01,2011,,,6602411000.0,,6092060000.0,510351000.0,20802000.0,247127000.0,298354000.0,211997000.0,99114000.0,,-112459000.0,,30621000.0,68917000.0,,0.86,0.83,80345000.0,83158000.0,,104571000.0,3831000.0,18896000.0,3353973000.0,2629246000.0,,640288000.0,,,,1014121000.0,891325000.0,83512000.0,588097000.0,,,,136630000.0,,1265885000.0,1317571000.0,984014000.0,,,,1157410000.0,,1182308000.0,2969000.0,135263000.0,770517000.0,,,,-5141140000.0,70738000.0,213828000.0,80734000.0,94035000.0,234908000.0,234908000.0,-98105000.0,-98105000.0,-88954000.0,-88954000.0,107574000.0,14656000.0,,,21000.0,,489030000.0,590623000.0,,47476000.0,,6602411000.0,68917000.0,211997000.0,3353973000.0,,770517000.0,640288000.0,1157410000.0,234908000.0,107574000.0,20802000.0,0.07729767201708589,0.03210902805051064,0.01043815660673048,0.003150667233530297,0.02054786964593931,0.08944254312364296,1.502121302969305,,517122000.0,,1.9685343322680295,4.35288643858604,127334000.0,0.019285985074240303,3.408563924721041,11.649999618530273,9.3100004196167,17.31999969482422,6.010000228881836,10.388809516316368,284582500.0,1129295.634920635,252,-0.2008583069128702,Sanmina Corporation,Technology,Electronic Components,35000,0.982
